_id,participant_id,image_id,image_order,judgment,correct_answer,is_correct,confidence,reasoning,response_time_ms,submitted_at,__v
f1581ca2-7e49-4614-bbeb-98e4be79e074,7d8cb064-84aa-4154-9353-b2ba37510050,ai_01,21,Real,AI,False,2,,8598,Sun Mar 01 2026 20:16:04 GMT+0000 (Coordinated Universal Time),0
0c3e2800-4c59-4705-b16f-51132772715d,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,real_04,1,Real,Real,True,4,,6413,Sun Mar 01 2026 20:19:16 GMT+0000 (Coordinated Universal Time),0
109875a0-d709-4ad4-a351-89ddb9bc2c7f,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,ai_13,2,AI,AI,True,2,,22087,Sun Mar 01 2026 20:19:47 GMT+0000 (Coordinated Universal Time),0
e425d471-1254-4d52-a8e1-4557f00ce020,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,real_12,3,Real,Real,True,4,,6243,Sun Mar 01 2026 20:19:57 GMT+0000 (Coordinated Universal Time),0
c4bcc4fb-2767-4319-8ae4-cdc605a63fa9,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,real_20,4,Real,Real,True,4,,20493,Sun Mar 01 2026 20:20:24 GMT+0000 (Coordinated Universal Time),0
d2cc014b-d14e-40b9-9d76-8204dd4f8a68,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,ai_08,5,Real,AI,False,3,,30858,Sun Mar 01 2026 20:20:57 GMT+0000 (Coordinated Universal Time),0
a72d488a-0a10-4050-8de7-933e8147280f,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,real_03,6,Real,Real,True,4,,12946,Sun Mar 01 2026 20:21:19 GMT+0000 (Coordinated Universal Time),0
aa6d7242-c691-4021-833d-3f9eccff8810,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,real_11,7,AI,Real,False,2,,11029,Sun Mar 01 2026 20:21:42 GMT+0000 (Coordinated Universal Time),0
152578ad-e498-489b-81f5-478624f7a7fa,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,real_05,8,Real,Real,True,4,,41481,Sun Mar 01 2026 20:22:36 GMT+0000 (Coordinated Universal Time),0
9162f344-a37a-4cc1-afa0-753d136844c7,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,ai_02,9,Real,AI,False,2,,5126,Sun Mar 01 2026 20:22:46 GMT+0000 (Coordinated Universal Time),0
9a845dd1-ea2a-4eb1-9a4c-f2d2e8e5be13,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,ai_15,10,AI,AI,True,5,,7874,Sun Mar 01 2026 20:23:07 GMT+0000 (Coordinated Universal Time),0
40f88ed9-959a-4dc3-8b43-ae13aee84e77,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,real_16,11,Real,Real,True,5,,11407,Sun Mar 01 2026 20:23:28 GMT+0000 (Coordinated Universal Time),0
69243240-e5f6-417c-889c-6d7ee86a309a,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,ai_04,12,Real,AI,False,3,,51171,Sun Mar 01 2026 20:24:22 GMT+0000 (Coordinated Universal Time),0
6c1be960-ca7a-40a4-8977-158b9547b4b4,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,ai_16,13,AI,AI,True,4,,26111,Sun Mar 01 2026 20:25:02 GMT+0000 (Coordinated Universal Time),0
b0fb1c6a-3093-4599-91c2-1d21e0f2c253,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,real_14,14,Real,Real,True,5,,15195,Sun Mar 01 2026 20:25:30 GMT+0000 (Coordinated Universal Time),0
57d7be2b-2ed0-4db3-952c-74d7e62882a9,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,real_15,15,AI,Real,False,2,,70922,Sun Mar 01 2026 20:26:50 GMT+0000 (Coordinated Universal Time),0
c4311f2f-f184-4422-bf7c-2678fd640d2b,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,ai_01,16,AI,AI,True,5,,62534,Sun Mar 01 2026 20:27:57 GMT+0000 (Coordinated Universal Time),0
6f69841b-2bbe-491f-a2ef-6b9af5fd4a70,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,ai_19,17,AI,AI,True,4,,3914,Sun Mar 01 2026 20:28:11 GMT+0000 (Coordinated Universal Time),0
4ed3fa29-c49a-4ee3-9fc1-60effe7e47e9,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,real_01,18,AI,Real,False,4,看起来比较真实,17030,Sun Mar 01 2026 20:28:33 GMT+0000 (Coordinated Universal Time),0
fbff5df1-9c75-4a21-b023-65662dbad818,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,ai_09,19,AI,AI,True,5,手看起来有点奇怪,42628,Sun Mar 01 2026 20:29:30 GMT+0000 (Coordinated Universal Time),0
eac8b2ec-37db-419d-8e75-524a10520b88,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,real_06,20,Real,Real,True,5,,21271,Sun Mar 01 2026 20:30:04 GMT+0000 (Coordinated Universal Time),0
825d2811-7f27-4f1f-b33b-b935b7317d7c,41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,real_02,21,Real,Real,True,3,,6837,Sun Mar 01 2026 20:30:17 GMT+0000 (Coordinated Universal Time),0
22b02a59-336b-4552-855b-f697e10b27e8,ebb55a5b-7103-434b-8f8e-822d0ba81dae,real_06,1,AI,Real,False,2,,17432,Sun Mar 01 2026 20:34:20 GMT+0000 (Coordinated Universal Time),0
fb081875-e9db-42d0-ba94-e0848549be78,ebb55a5b-7103-434b-8f8e-822d0ba81dae,ai_01,2,AI,AI,True,5,,11033,Sun Mar 01 2026 20:34:41 GMT+0000 (Coordinated Universal Time),0
9e8cc98a-6739-4d7d-b4d9-64aa3503a81b,ebb55a5b-7103-434b-8f8e-822d0ba81dae,ai_02,3,AI,AI,True,5,,208259,Sun Mar 01 2026 20:38:19 GMT+0000 (Coordinated Universal Time),0
afcc979d-20b9-4cd1-aaf7-522b8b7bc874,ebb55a5b-7103-434b-8f8e-822d0ba81dae,real_16,4,Real,Real,True,4,,44032,Sun Mar 01 2026 20:39:13 GMT+0000 (Coordinated Universal Time),0
3cd03100-a941-479a-8be1-26eab552fc0c,ebb55a5b-7103-434b-8f8e-822d0ba81dae,ai_04,5,AI,AI,True,4,,30782,Sun Mar 01 2026 20:39:49 GMT+0000 (Coordinated Universal Time),0
e1f4a8d5-e60c-4349-b1a4-775df6ec2470,ebb55a5b-7103-434b-8f8e-822d0ba81dae,real_02,6,AI,Real,False,1,直觉判断,14915,Sun Mar 01 2026 20:40:18 GMT+0000 (Coordinated Universal Time),0
4439b24f-22f4-4b5a-bf96-5ec66589d31f,ebb55a5b-7103-434b-8f8e-822d0ba81dae,real_20,7,Real,Real,True,2,,149389,Sun Mar 01 2026 20:42:53 GMT+0000 (Coordinated Universal Time),0
dabfe504-8a71-4b85-8caf-a2bba57153b1,ebb55a5b-7103-434b-8f8e-822d0ba81dae,real_05,8,AI,Real,False,4,,4694,Sun Mar 01 2026 20:43:06 GMT+0000 (Coordinated Universal Time),0
07d9cf19-23e6-4ed0-9a83-040f435ba8c1,ebb55a5b-7103-434b-8f8e-822d0ba81dae,real_14,9,AI,Real,False,5,,13270,Sun Mar 01 2026 20:43:29 GMT+0000 (Coordinated Universal Time),0
621f4436-b0e1-419d-b301-6e00f9388569,ebb55a5b-7103-434b-8f8e-822d0ba81dae,real_01,10,AI,Real,False,2,,27010,Sun Mar 01 2026 20:44:03 GMT+0000 (Coordinated Universal Time),0
683c74ef-1b64-4bc2-bd5a-7a98c3c8e775,ebb55a5b-7103-434b-8f8e-822d0ba81dae,ai_13,11,AI,AI,True,5,,68894,Sun Mar 01 2026 20:45:24 GMT+0000 (Coordinated Universal Time),0
aeda656f-02cd-42b5-b865-c3f801f0a0bd,ebb55a5b-7103-434b-8f8e-822d0ba81dae,real_15,12,AI,Real,False,3,,64736,Sun Mar 01 2026 20:46:33 GMT+0000 (Coordinated Universal Time),0
0326017d-3eab-41d3-bcfe-220cc41fa78f,ebb55a5b-7103-434b-8f8e-822d0ba81dae,real_04,13,Real,Real,True,5,,30421,Sun Mar 01 2026 20:47:12 GMT+0000 (Coordinated Universal Time),0
5d0cbe87-7380-4e2e-9a70-3b06b93cd6c6,ebb55a5b-7103-434b-8f8e-822d0ba81dae,ai_09,14,AI,AI,True,4,,23202,Sun Mar 01 2026 20:47:37 GMT+0000 (Coordinated Universal Time),0
f2de9fe4-0bf9-4840-8570-019ed8738387,ebb55a5b-7103-434b-8f8e-822d0ba81dae,real_03,15,Real,Real,True,5,背景感觉有点假,17270,Sun Mar 01 2026 20:47:59 GMT+0000 (Coordinated Universal Time),0
1ece2738-1f1b-40ed-9360-0ee7354fa53a,ebb55a5b-7103-434b-8f8e-822d0ba81dae,ai_19,16,AI,AI,True,5,,23803,Sun Mar 01 2026 20:48:36 GMT+0000 (Coordinated Universal Time),0
f22d73fa-51fd-49a2-b398-bd2f333bfdac,ebb55a5b-7103-434b-8f8e-822d0ba81dae,ai_08,17,Real,AI,False,4,,6761,Sun Mar 01 2026 20:48:48 GMT+0000 (Coordinated Universal Time),0
3e3ba066-cc09-43b7-a64f-6a66538d2668,ebb55a5b-7103-434b-8f8e-822d0ba81dae,ai_15,18,AI,AI,True,3,,36199,Sun Mar 01 2026 20:49:27 GMT+0000 (Coordinated Universal Time),0
93a95b47-bbce-4d77-b816-8812622f4587,ebb55a5b-7103-434b-8f8e-822d0ba81dae,real_12,19,Real,Real,True,5,,4116,Sun Mar 01 2026 20:49:42 GMT+0000 (Coordinated Universal Time),0
90c1c3b7-c5ef-4c82-b179-8b4892201ff7,ebb55a5b-7103-434b-8f8e-822d0ba81dae,real_11,20,AI,Real,False,2,,16284,Sun Mar 01 2026 20:50:00 GMT+0000 (Coordinated Universal Time),0
53dcd143-3543-4957-96ad-dca48fa487ea,ebb55a5b-7103-434b-8f8e-822d0ba81dae,ai_16,21,Real,AI,False,1,看着太光滑了,9844,Sun Mar 01 2026 20:50:20 GMT+0000 (Coordinated Universal Time),0
713698ae-7bb6-4f03-9dca-be8846b2449b,3b9f22db-bba2-4726-8857-75061a1bd770,real_15,1,Real,Real,True,2,,23725,Sun Mar 01 2026 20:55:06 GMT+0000 (Coordinated Universal Time),0
1b6fa4fd-8523-49fc-bdbb-e1233c1a1412,3b9f22db-bba2-4726-8857-75061a1bd770,ai_15,2,AI,AI,True,2,脸部细节有些奇怪,22350,Sun Mar 01 2026 20:55:38 GMT+0000 (Coordinated Universal Time),0
254c28d1-759f-4934-bea8-871d04186fd0,3b9f22db-bba2-4726-8857-75061a1bd770,real_14,3,Real,Real,True,5,,9729,Sun Mar 01 2026 20:56:01 GMT+0000 (Coordinated Universal Time),0
2f501db1-918e-442c-9937-9df685008733,3b9f22db-bba2-4726-8857-75061a1bd770,ai_19,4,AI,AI,True,5,,15934,Sun Mar 01 2026 20:56:29 GMT+0000 (Coordinated Universal Time),0
2c799650-ca3d-4227-8495-5f16e189dad4,3b9f22db-bba2-4726-8857-75061a1bd770,ai_01,5,AI,AI,True,4,用Lens搜索了图片来源,66675,Sun Mar 01 2026 20:57:41 GMT+0000 (Coordinated Universal Time),0
063c8986-0d3e-4577-81a8-ef7c7ee6bac7,3b9f22db-bba2-4726-8857-75061a1bd770,ai_13,6,AI,AI,True,4,,11708,Sun Mar 01 2026 20:57:55 GMT+0000 (Coordinated Universal Time),0
adc4c40a-ab08-427a-aa16-575ed2f7a5ae,3b9f22db-bba2-4726-8857-75061a1bd770,real_01,7,AI,Real,False,1,搜索确认了拍摄地点,15598,Sun Mar 01 2026 20:58:22 GMT+0000 (Coordinated Universal Time),0
06536890-cd83-4157-8a3b-767d3640bb59,3b9f22db-bba2-4726-8857-75061a1bd770,real_02,8,Real,Real,True,2,颜色过渡异常均匀,26497,Sun Mar 01 2026 20:58:58 GMT+0000 (Coordinated Universal Time),0
e9b32b9e-4e68-42b9-a133-51ff55833dc4,3b9f22db-bba2-4726-8857-75061a1bd770,real_12,9,Real,Real,True,4,,13189,Sun Mar 01 2026 20:59:20 GMT+0000 (Coordinated Universal Time),0
992f470b-c26d-4fed-ad4b-00db40f0068a,3b9f22db-bba2-4726-8857-75061a1bd770,ai_04,10,AI,AI,True,3,头发纹理有问题，太规整,22705,Sun Mar 01 2026 20:59:53 GMT+0000 (Coordinated Universal Time),0
0fb8b756-9c8d-43e5-accc-7d14ad07d1a2,3b9f22db-bba2-4726-8857-75061a1bd770,real_16,11,Real,Real,True,1,,9476,Sun Mar 01 2026 21:00:05 GMT+0000 (Coordinated Universal Time),0
41d95c11-8359-456a-9e9e-bf15b1deb889,3b9f22db-bba2-4726-8857-75061a1bd770,ai_16,12,AI,AI,True,5,,28712,Sun Mar 01 2026 21:00:42 GMT+0000 (Coordinated Universal Time),0
99db39a2-bbcc-483b-9a90-0ad5a35c2fe4,3b9f22db-bba2-4726-8857-75061a1bd770,ai_08,13,AI,AI,True,3,,72465,Sun Mar 01 2026 21:01:56 GMT+0000 (Coordinated Universal Time),0
5e00946a-664a-400e-a5bb-9617b1cf2297,3b9f22db-bba2-4726-8857-75061a1bd770,ai_09,14,AI,AI,True,4,,47574,Sun Mar 01 2026 21:02:46 GMT+0000 (Coordinated Universal Time),0
198b311d-8e67-4c02-af7f-3b561d82ed95,3b9f22db-bba2-4726-8857-75061a1bd770,real_03,15,AI,Real,False,2,背景质感不自然，偏向AI渲染,14436,Sun Mar 01 2026 21:03:07 GMT+0000 (Coordinated Universal Time),0
83f8a637-00b9-46c2-a431-9f263a5e8139,3b9f22db-bba2-4726-8857-75061a1bd770,real_20,16,Real,Real,True,5,"整体感觉太""完美""，AI风格",81056,Sun Mar 01 2026 21:04:38 GMT+0000 (Coordinated Universal Time),0
5188029a-61cf-43a9-ab1a-697d91b9ed56,3b9f22db-bba2-4726-8857-75061a1bd770,real_05,17,Real,Real,True,1,,25209,Sun Mar 01 2026 21:05:10 GMT+0000 (Coordinated Universal Time),0
bb1d6bb6-1166-4b4e-bbcc-952651e80be7,3b9f22db-bba2-4726-8857-75061a1bd770,ai_02,18,AI,AI,True,5,脸部细节有些奇怪,16335,Sun Mar 01 2026 21:05:33 GMT+0000 (Coordinated Universal Time),0
6c57a708-d1e8-4520-beae-eaeea68ed0d0,3b9f22db-bba2-4726-8857-75061a1bd770,real_04,19,Real,Real,True,5,背景质感不自然，偏向AI渲染,173832,Sun Mar 01 2026 21:08:36 GMT+0000 (Coordinated Universal Time),0
a562e4bb-0603-416a-9af0-9780b9615a3c,3b9f22db-bba2-4726-8857-75061a1bd770,real_06,20,Real,Real,True,5,,2947,Sun Mar 01 2026 21:08:50 GMT+0000 (Coordinated Universal Time),0
bea07ad2-dc05-4f2f-ad99-3010514cf6b1,3b9f22db-bba2-4726-8857-75061a1bd770,real_11,21,Real,Real,True,4,背景质感不自然，偏向AI渲染,10447,Sun Mar 01 2026 21:09:09 GMT+0000 (Coordinated Universal Time),0
6d2ca834-d870-41df-b6e5-1d5f2279194c,1954f07d-6087-40b4-a18c-aa03c06df5a7,ai_15,1,Real,AI,False,5,,10979,Sun Mar 01 2026 21:14:04 GMT+0000 (Coordinated Universal Time),0
6a86da9b-b124-4b12-8817-1a730ebc6435,1954f07d-6087-40b4-a18c-aa03c06df5a7,ai_08,2,Real,AI,False,5,看着太光滑了,35025,Sun Mar 01 2026 21:14:53 GMT+0000 (Coordinated Universal Time),0
7d04791a-35eb-427a-95e2-088b5e596a6e,1954f07d-6087-40b4-a18c-aa03c06df5a7,ai_01,3,Real,AI,False,2,,16828,Sun Mar 01 2026 21:15:23 GMT+0000 (Coordinated Universal Time),0
32d42a6f-2b1c-4dce-8af5-d264e437c3fb,1954f07d-6087-40b4-a18c-aa03c06df5a7,real_02,4,AI,Real,False,1,手看起来有点奇怪,9308,Sun Mar 01 2026 21:15:38 GMT+0000 (Coordinated Universal Time),0
ad9f9a7f-6120-4f35-97f7-701c109e481f,1954f07d-6087-40b4-a18c-aa03c06df5a7,real_01,5,AI,Real,False,4,,83703,Sun Mar 01 2026 21:17:04 GMT+0000 (Coordinated Universal Time),0
ee4cc90b-8659-4f95-93bf-c353bb4268aa,1954f07d-6087-40b4-a18c-aa03c06df5a7,real_06,6,Real,Real,True,2,,9272,Sun Mar 01 2026 21:17:21 GMT+0000 (Coordinated Universal Time),0
aba59174-37a5-44dd-bd77-0913b43495bf,1954f07d-6087-40b4-a18c-aa03c06df5a7,ai_13,7,Real,AI,False,2,,5721,Sun Mar 01 2026 21:17:39 GMT+0000 (Coordinated Universal Time),0
b8db1e14-3a63-4434-b06b-b3842f70e714,1954f07d-6087-40b4-a18c-aa03c06df5a7,ai_19,8,AI,AI,True,1,,43131,Sun Mar 01 2026 21:18:36 GMT+0000 (Coordinated Universal Time),0
d6689fcf-efdc-4a7b-8ea3-55e594c1918c,1954f07d-6087-40b4-a18c-aa03c06df5a7,ai_09,9,Real,AI,False,3,,79959,Sun Mar 01 2026 21:20:06 GMT+0000 (Coordinated Universal Time),0
e5b04376-a5eb-4ec8-a3be-439aebb594d1,1954f07d-6087-40b4-a18c-aa03c06df5a7,real_04,10,AI,Real,False,3,,28110,Sun Mar 01 2026 21:20:42 GMT+0000 (Coordinated Universal Time),0
dc7fd03b-5a96-414d-bb85-fbbe9fdd4cb4,1954f07d-6087-40b4-a18c-aa03c06df5a7,real_16,11,Real,Real,True,2,,4943,Sun Mar 01 2026 21:21:00 GMT+0000 (Coordinated Universal Time),0
9dd56550-40f3-427b-b2a5-94cf927535ea,1954f07d-6087-40b4-a18c-aa03c06df5a7,real_14,12,AI,Real,False,5,,4133,Sun Mar 01 2026 21:21:14 GMT+0000 (Coordinated Universal Time),0
44495d23-aaab-4d42-a683-bd98157c0808,1954f07d-6087-40b4-a18c-aa03c06df5a7,real_12,13,Real,Real,True,3,,31438,Sun Mar 01 2026 21:21:53 GMT+0000 (Coordinated Universal Time),0
7ebb5609-19ea-4d13-8f3a-a822424f35d3,1954f07d-6087-40b4-a18c-aa03c06df5a7,real_11,14,AI,Real,False,3,,34219,Sun Mar 01 2026 21:22:33 GMT+0000 (Coordinated Universal Time),0
bea072d3-a0b0-4b22-9e93-488c35094f36,1954f07d-6087-40b4-a18c-aa03c06df5a7,real_20,15,Real,Real,True,4,,6082,Sun Mar 01 2026 21:22:47 GMT+0000 (Coordinated Universal Time),0
bf349ef7-ba36-4278-821a-d009107ecf90,1954f07d-6087-40b4-a18c-aa03c06df5a7,real_03,16,AI,Real,False,4,,19045,Sun Mar 01 2026 21:23:15 GMT+0000 (Coordinated Universal Time),0
2d3e2ce4-f2e5-4849-9a16-ca1e928361c0,1954f07d-6087-40b4-a18c-aa03c06df5a7,ai_16,17,AI,AI,True,5,,57611,Sun Mar 01 2026 21:24:14 GMT+0000 (Coordinated Universal Time),0
abecae2e-0f36-4c6f-9bf1-ed72a03d340d,1954f07d-6087-40b4-a18c-aa03c06df5a7,real_15,18,AI,Real,False,2,手看起来有点奇怪,19978,Sun Mar 01 2026 21:24:47 GMT+0000 (Coordinated Universal Time),0
e43184d6-0f9d-4da4-9e85-368622f504b0,1954f07d-6087-40b4-a18c-aa03c06df5a7,ai_02,19,Real,AI,False,3,,24563,Sun Mar 01 2026 21:25:26 GMT+0000 (Coordinated Universal Time),0
2890ea61-bad7-42db-8366-139794dc1d24,1954f07d-6087-40b4-a18c-aa03c06df5a7,real_05,20,Real,Real,True,3,,17773,Sun Mar 01 2026 21:25:53 GMT+0000 (Coordinated Universal Time),0
df2bdd03-eec6-43a7-8757-398e87e12678,1954f07d-6087-40b4-a18c-aa03c06df5a7,ai_04,21,AI,AI,True,3,,8451,Sun Mar 01 2026 21:26:05 GMT+0000 (Coordinated Universal Time),0
700714c6-b384-447c-aac1-938bd7444dc6,13183b1a-130b-4043-ad77-71b5aea0f963,ai_19,1,AI,AI,True,4,,18384,Sun Mar 01 2026 21:28:06 GMT+0000 (Coordinated Universal Time),0
d1b30f1c-64be-497d-91d6-8005382db667,13183b1a-130b-4043-ad77-71b5aea0f963,ai_04,2,AI,AI,True,5,,84438,Sun Mar 01 2026 21:29:43 GMT+0000 (Coordinated Universal Time),0
4b7c6dee-e54f-45e7-986a-4bb1917ff214,13183b1a-130b-4043-ad77-71b5aea0f963,real_20,3,AI,Real,False,3,颜色过渡异常均匀,26956,Sun Mar 01 2026 21:30:21 GMT+0000 (Coordinated Universal Time),0
b7d9bc19-e11b-4389-8cbd-dfde652c4a82,13183b1a-130b-4043-ad77-71b5aea0f963,real_04,4,Real,Real,True,1,,19099,Sun Mar 01 2026 21:30:48 GMT+0000 (Coordinated Universal Time),0
62c51b30-47e2-4662-98a7-3c7a8382fd66,13183b1a-130b-4043-ad77-71b5aea0f963,real_12,5,Real,Real,True,5,,11130,Sun Mar 01 2026 21:31:03 GMT+0000 (Coordinated Universal Time),0
3cad40a1-9b2f-4192-8355-270753b24013,13183b1a-130b-4043-ad77-71b5aea0f963,ai_02,6,AI,AI,True,2,,5092,Sun Mar 01 2026 21:31:14 GMT+0000 (Coordinated Universal Time),0
f4b1aa04-42ff-4695-a596-e6fb4fafda9e,13183b1a-130b-4043-ad77-71b5aea0f963,ai_16,7,AI,AI,True,3,,12289,Sun Mar 01 2026 21:31:32 GMT+0000 (Coordinated Universal Time),0
65deb389-728d-4acd-8a9d-2a4279e4c697,13183b1a-130b-4043-ad77-71b5aea0f963,ai_01,8,AI,AI,True,4,,14875,Sun Mar 01 2026 21:31:51 GMT+0000 (Coordinated Universal Time),0
7d7174fd-3179-49a5-9cbf-735983779a35,13183b1a-130b-4043-ad77-71b5aea0f963,real_02,9,Real,Real,True,3,,15083,Sun Mar 01 2026 21:32:15 GMT+0000 (Coordinated Universal Time),0
93819fe1-5c1c-41d3-8ad2-29a365962183,13183b1a-130b-4043-ad77-71b5aea0f963,real_03,10,Real,Real,True,5,,14285,Sun Mar 01 2026 21:32:35 GMT+0000 (Coordinated Universal Time),0
dd784e6a-75ad-4cd0-a1c6-497fad52667a,13183b1a-130b-4043-ad77-71b5aea0f963,real_14,11,AI,Real,False,1,,4379,Sun Mar 01 2026 21:32:43 GMT+0000 (Coordinated Universal Time),0
b46bccd9-a033-4013-b651-6990ef6d2143,13183b1a-130b-4043-ad77-71b5aea0f963,real_06,12,Real,Real,True,5,颜色过渡异常均匀,6391,Sun Mar 01 2026 21:32:56 GMT+0000 (Coordinated Universal Time),0
5b63f0c8-7fe7-417e-a18d-0647204e0299,13183b1a-130b-4043-ad77-71b5aea0f963,ai_09,13,AI,AI,True,2,,24780,Sun Mar 01 2026 21:33:25 GMT+0000 (Coordinated Universal Time),0
2c336fe5-673c-4747-a67a-a94aa6945a4c,13183b1a-130b-4043-ad77-71b5aea0f963,real_15,14,AI,Real,False,3,头发纹理有问题，太规整,3285,Sun Mar 01 2026 21:33:41 GMT+0000 (Coordinated Universal Time),0
d0b2181a-34cf-4f3f-8a59-d6b981c70ac6,13183b1a-130b-4043-ad77-71b5aea0f963,real_16,15,AI,Real,False,2,,60992,Sun Mar 01 2026 21:34:51 GMT+0000 (Coordinated Universal Time),0
f18941be-d7f0-433a-8930-5cae544e3466,13183b1a-130b-4043-ad77-71b5aea0f963,ai_08,16,AI,AI,True,5,,22416,Sun Mar 01 2026 21:35:18 GMT+0000 (Coordinated Universal Time),0
a77af110-1c8a-4115-8417-6755ec2bb424,13183b1a-130b-4043-ad77-71b5aea0f963,ai_15,17,AI,AI,True,1,,14070,Sun Mar 01 2026 21:35:38 GMT+0000 (Coordinated Universal Time),0
0414f0f0-6cf6-424b-957b-441925205ed7,13183b1a-130b-4043-ad77-71b5aea0f963,real_01,18,AI,Real,False,4,手指形状有点异常,3920,Sun Mar 01 2026 21:35:52 GMT+0000 (Coordinated Universal Time),0
78fc8eb4-d09e-44a8-b3f1-8519309b732e,13183b1a-130b-4043-ad77-71b5aea0f963,ai_13,19,AI,AI,True,3,眼睛的反光不自然,89796,Sun Mar 01 2026 21:37:35 GMT+0000 (Coordinated Universal Time),0
7d01687d-895e-4a26-9327-c1836075fca8,13183b1a-130b-4043-ad77-71b5aea0f963,real_05,20,Real,Real,True,4,,54218,Sun Mar 01 2026 21:38:36 GMT+0000 (Coordinated Universal Time),0
6bc24fb9-b8ee-4335-9a85-3e2b546608a3,13183b1a-130b-4043-ad77-71b5aea0f963,real_11,21,Real,Real,True,5,,19120,Sun Mar 01 2026 21:39:09 GMT+0000 (Coordinated Universal Time),0
17e78e09-22c6-432d-a94d-b15138212292,61662586-9e40-44b1-88bb-69d8e51a48ea,ai_02,1,AI,AI,True,2,,44013,Sun Mar 01 2026 21:41:41 GMT+0000 (Coordinated Universal Time),0
9b69b7cc-9968-41fa-a9a3-827bb0b6d8aa,61662586-9e40-44b1-88bb-69d8e51a48ea,real_04,2,Real,Real,True,3,纹理不对，太光滑了,55039,Sun Mar 01 2026 21:42:40 GMT+0000 (Coordinated Universal Time),0
eeaf5e09-6ee8-44ba-9b83-9b6545201a8f,61662586-9e40-44b1-88bb-69d8e51a48ea,real_05,3,Real,Real,True,4,,30815,Sun Mar 01 2026 21:43:21 GMT+0000 (Coordinated Universal Time),0
cfdd942b-bfcf-4f26-b0e3-b8c3281805b2,61662586-9e40-44b1-88bb-69d8e51a48ea,real_15,4,AI,Real,False,2,风格过于完美和干净,29264,Sun Mar 01 2026 21:44:00 GMT+0000 (Coordinated Universal Time),0
14143ba2-dc1a-418c-a2aa-de68e40f9eaa,61662586-9e40-44b1-88bb-69d8e51a48ea,real_06,5,Real,Real,True,5,"整体感觉太""完美""，AI风格",18729,Sun Mar 01 2026 21:44:32 GMT+0000 (Coordinated Universal Time),0
9d7c05c6-f9b2-4c4b-8303-e971770152b9,61662586-9e40-44b1-88bb-69d8e51a48ea,ai_19,6,AI,AI,True,3,,4542,Sun Mar 01 2026 21:44:46 GMT+0000 (Coordinated Universal Time),0
6f2e2576-2daa-4785-874c-4fb9f8cf9743,61662586-9e40-44b1-88bb-69d8e51a48ea,real_11,7,Real,Real,True,2,颜色过渡异常均匀,22550,Sun Mar 01 2026 21:45:14 GMT+0000 (Coordinated Universal Time),0
7aed4ed6-2415-4b56-88bd-c30ed08f2f11,61662586-9e40-44b1-88bb-69d8e51a48ea,real_02,8,Real,Real,True,4,背景质感不自然，偏向AI渲染,23677,Sun Mar 01 2026 21:45:50 GMT+0000 (Coordinated Universal Time),0
5142c152-a4e9-481f-8b91-9b150e2c91d7,61662586-9e40-44b1-88bb-69d8e51a48ea,ai_16,9,Real,AI,False,1,,21222,Sun Mar 01 2026 21:46:16 GMT+0000 (Coordinated Universal Time),0
52701a53-92a3-4691-a3a2-c949559cf35f,61662586-9e40-44b1-88bb-69d8e51a48ea,ai_08,10,AI,AI,True,4,,33310,Sun Mar 01 2026 21:46:55 GMT+0000 (Coordinated Universal Time),0
7706f48a-29b2-4556-a2af-9145f4bfb065,61662586-9e40-44b1-88bb-69d8e51a48ea,ai_09,11,AI,AI,True,4,眼睛的反光不自然,19202,Sun Mar 01 2026 21:47:26 GMT+0000 (Coordinated Universal Time),0
9c50eef8-9b76-4486-b14a-d28e2493b1f3,61662586-9e40-44b1-88bb-69d8e51a48ea,ai_15,12,AI,AI,True,5,风格过于完美和干净,8725,Sun Mar 01 2026 21:47:41 GMT+0000 (Coordinated Universal Time),0
6ca5828d-bde8-4557-b65f-c97e30322964,61662586-9e40-44b1-88bb-69d8e51a48ea,ai_13,13,AI,AI,True,4,光影太均匀，像AI生成,10045,Sun Mar 01 2026 21:48:03 GMT+0000 (Coordinated Universal Time),0
e65a716a-d81e-4d5e-ad69-56325fc41007,61662586-9e40-44b1-88bb-69d8e51a48ea,ai_01,14,AI,AI,True,3,,7768,Sun Mar 01 2026 21:48:15 GMT+0000 (Coordinated Universal Time),0
